player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
David Duke Jr.,dukeda01,2023,RS,BRK,485,228,-2.081931732,1.050445544,-1.031486189,-4.810980971,1.54197804,-3.26900293,-2.776089374,1.219844152,-1.556245222,0.139798609,0.139798609,0,-3.201683777,0.669271137,-2.532412641,0.67914854
Kris Dunn,dunnkr01,2023,RS,UTA,1245,568,2.820849555,-2.769023671,0.051825884,-1.273023787,-1.801758527,-3.074782313,2.136536485,-2.700439583,-0.563903098,0.63276243,0.63276243,0,1.56091635,-1.764746631,-0.203830281,-0.120203128
Kevin Durant,duranke01,2023,PO,PHO,962,466,2.782136486,-1.741136018,1.041000468,13.11256457,-2.474323706,10.63824087,5.010476508,-1.965308556,3.045167951,1.445259098,0,1.445259098,4.436901105,-1.789840367,2.647060739,1.672378721
Kevin Durant,duranke01,2023,RS,PHO,548,269,5.876847579,0.121218407,5.998065986,2.586751595,2.899529809,5.486281404,5.541132006,0.688852006,6.229984012,1.241488628,1.241488628,0,5.273671203,-0.892801074,4.380870129,0.740472865
Kevin Durant,duranke01,2023,RS,BRK,2900,1403,4.785959049,0.288583735,5.074542783,2.670777381,2.593304878,5.264082259,4.617209669,0.77592359,5.393133259,5.893434975,5.893434975,0,4.973248514,0.297985718,5.271234231,1.11677538
Jalen Duren,durenja01,2023,RS,DET,3489,1670,-1.777547539,-0.038534212,-1.81608175,-2.087830523,-0.059382953,-2.147213476,-1.920543312,0.016435526,-1.904107786,0.718642324,0.718642324,0,-2.007261249,-0.411070169,-2.418331418,-0.292216648
Tari Eason,easonta01,2023,RS,HOU,3753,1767,-0.413579567,0.455985584,0.042406017,-1.851923027,3.032313663,1.180390636,-0.688229953,1.087749029,0.399519076,2.847827755,2.847827755,0,-0.970606793,0.396872772,-0.573734021,0.300829254
Anthony Edwards,edwaran01,2023,PO,MIN,392,199,10.14174693,0.829184789,10.97093172,22.80221868,-8.219882966,14.58233572,13.44601169,-1.052581871,12.39342982,1.573823069,0,1.573823069,12.25272725,1.158882463,13.41160971,-0.736210375
Anthony Edwards,edwaran01,2023,RS,MIN,6026,2842,1.016143397,0.038780207,1.054923604,1.942090559,1.66688322,3.608973779,1.276663564,0.371463066,1.648126631,6.42407624,6.42407624,0,1.500604287,0.714490519,2.215094806,0.741404924
Kessler Edwards,edwarke02,2023,PO,SAC,15,7,-5.363488087,0.887237571,-4.476250516,25.66840545,26.16981904,51.8382245,0.777992469,6.255163902,7.033156371,0.034705467,0,0.034705467,-2.67816011,3.45214006,0.77397995,-3.619389445
Kessler Edwards,edwarke02,2023,RS,BRK,171,79,-7.093212892,-2.029374503,-9.122587396,3.405674431,-1.965737993,1.439936438,-5.31505612,-2.120238212,-7.435294332,-0.189308326,-0.189308326,0,-3.918315594,-3.06075531,-6.979070905,0.247886897
Kessler Edwards,edwarke02,2023,RS,SAC,648,306,-0.31435983,0.18233478,-0.13202505,2.30239918,-0.05329919,2.24909999,0.201958872,0.185510728,0.387469599,0.489107388,0.489107388,0,-0.746271314,0.028307774,-0.71796354,-0.147978741
Keon Ellis,elliske01,2023,RS,SAC,147,71,2.553931585,-1.260553038,1.293378548,-9.562201263,-2.785588747,-12.34779001,0.206815783,-1.60645596,-1.399640177,0.048713727,0.048713727,0,1.854808768,-2.120487231,-0.265678464,-0.416765337
Joel Embiid,embiijo01,2023,PO,PHI,654,336,-1.932573209,7.647640255,5.715067046,-1.737813371,3.034681421,1.29686805,-1.985531469,7.098068874,5.112537405,1.401212007,0,1.401212007,-0.639339472,5.590005814,4.950666342,0.782458136
Joel Embiid,embiijo01,2023,RS,PHI,4632,2284,4.786553035,3.441533145,8.22808618,2.608945303,3.821028739,6.429974042,4.531136112,3.677943384,8.209079496,12.82346758,12.82346758,0,4.584679852,3.24281004,7.827489892,0.418001584
Drew Eubanks,eubandr01,2023,RS,POR,3311,1584,-2.016957587,0.379187698,-1.637769889,0.543599385,-1.517149761,-0.973550376,-1.62050389,0.080349144,-1.540154746,0.972009677,0.972009677,0,-2.036512274,0.398910785,-1.637601489,-0.592030976
Bruno Fernando,fernabr01,2023,RS,ATL,88,41,-1.436084795,-1.966167206,-3.402252,-7.084872092,6.103659021,-0.981213071,-2.725633127,-0.382485221,-3.108118347,-0.007570212,-0.007570212,0,-1.006254862,-1.402166957,-2.408421819,1.064696991
Bruno Fernando,fernabr01,2023,RS,HOU,756,364,-2.103881376,1.962450865,-0.141430511,-2.172048186,1.008534413,-1.163513774,-2.221092701,1.961497135,-0.259595566,0.460967335,0.460967335,0,-2.41077323,0.295769268,-2.115003961,-0.334477694
Dorian Finney-Smith,finnedo01,2023,PO,BRK,195,101,-4.763937476,4.731607466,-0.03233001,4.13588253,6.896345541,11.03222807,-3.0973139,5.440708934,2.343395034,0.269714485,0,0.269714485,-3.634043064,3.653587175,0.01954411,-0.355113124
Dorian Finney-Smith,finnedo01,2023,RS,BRK,1489,721,-3.912118596,1.458473465,-2.453645131,-1.970072259,-0.331090119,-2.301162378,-3.750551601,1.174263978,-2.576287622,0.064070796,0.064070796,0,-2.92560642,1.522621088,-1.402985332,0.268471546
Dorian Finney-Smith,finnedo01,2023,RS,DAL,2567,1288,-1.640058823,1.301552735,-0.338506088,1.098875632,0.469614511,1.568490143,-1.190855602,1.233005563,0.042149961,1.821468573,1.821468573,0,-1.088205412,1.320277718,0.232072306,-0.734832464
Malachi Flynn,flynnma01,2023,RS,TOR,1426,691,-1.371669523,-2.754024503,-4.125694027,-2.490423832,-2.232439207,-4.722863039,-1.707438126,-2.824667755,-4.532105881,-0.62266857,-0.62266857,0,-1.5532225,-2.244517847,-3.797740348,-0.901199329
Simone Fontecchio,fontesi01,2023,RS,UTA,1675,766,-2.653686607,-4.572137855,-7.225824462,-5.706047534,-3.91818482,-9.624232354,-3.46043335,-4.690910784,-8.151344134,-2.123400087,-2.123400087,0,-2.835429699,-5.18833726,-8.023766959,0.596901121
Bryn Forbes,forbebr01,2023,RS,MIN,580,268,-3.698963788,-4.446516763,-8.145480551,-3.362740494,-3.347610224,-6.710350718,-3.825009881,-4.482780088,-8.307789969,-0.761290148,-0.761290148,0,-4.080438035,-4.85530336,-8.935741396,0.179772679
Trent Forrest,forretr01,2023,RS,ATL,586,277,-3.293386027,-1.626386175,-4.919772202,-4.484750424,-2.377047968,-6.861798392,-3.759161012,-1.865361654,-5.624522666,-0.402784012,-0.402784012,0,-3.386929851,-2.738444327,-6.125374178,-0.859425863
Michael Foster Jr.,fostemi02,2023,RS,PHI,2,1,-2.974450192,6.265726276,3.291276083,-67.87857081,4.635800755,-63.24277005,-16.72526664,6.359601865,-10.36566478,-0.00377351,-0.00377351,0,-15.00722044,-0.111739284,-15.11895973,-2.909469245
Evan Fournier,fournev01,2023,RS,NYK,961,459,-2.448607395,-2.311976381,-4.760583776,-3.60560381,-0.46421331,-4.069817119,-2.878157547,-2.069089512,-4.94724706,-0.516768195,-0.516768195,0,-1.850656854,-1.684969138,-3.535625991,0.43408168
De'Aaron Fox,foxde01,2023,PO,SAC,600,270,2.535514522,-4.521301497,-1.985786976,8.185066419,-8.272142677,-0.087076258,3.934258422,-5.604629913,-1.670371491,0.158137655,0,0.158137655,4.283736232,-3.788430665,0.495305567,3.037560372
De'Aaron Fox,foxde01,2023,RS,SAC,5229,2435,4.675178704,-0.959713199,3.715465505,2.805424488,-3.24314087,-0.437716381,4.466582545,-1.474635006,2.991947539,7.18875497,7.18875497,0,4.160123437,-0.888957985,3.271165452,0.782760927
Markelle Fultz,fultzma01,2023,RS,ORL,3750,1778,-0.178875607,-0.148126003,-0.327001609,-0.768753331,-1.414697991,-2.183451322,-0.27417971,-0.420729149,-0.694908859,1.86118513,1.86118513,0,-0.717758085,-0.208175158,-0.925933242,-0.165739581
Wenyen Gabriel,gabriwe01,2023,PO,LAL,80,37,-2.844309666,-6.368627495,-9.21293716,-9.222958037,0.840179963,-8.382778074,-4.402522158,-5.281225276,-9.683747434,-0.135474304,0,-0.135474304,-3.07894905,-2.08440338,-5.16335243,0.347572558
Wenyen Gabriel,gabriwe01,2023,RS,LAL,2218,1024,-1.151944905,1.575635494,0.423690588,-0.427857302,-0.225393088,-0.65325039,-1.07464006,1.294455863,0.219815804,1.549227834,1.549227834,0,-2.159633209,0.826221087,-1.333412122,-0.152028097
Daniel Gafford,gaffoda01,2023,RS,WAS,3338,1604,0.402362891,-0.017162896,0.385199996,0.135569537,-1.731141297,-1.595571759,0.373926754,-0.358128205,0.015798549,2.251828318,2.251828318,0,-0.310855891,-0.11816803,-0.429023922,-0.516963477
Darius Garland,garlada01,2023,PO,CLE,367,189,0.132397362,1.254009757,1.386407118,0.15629538,-0.267622838,-0.111327458,0.325686865,0.929394259,1.255081124,0.408429758,0,0.408429758,-1.749819494,2.286518418,0.536698924,2.491213407
Darius Garland,garlada01,2023,RS,CLE,4950,2447,3.603225359,0.713693434,4.316918792,3.721819663,0.438263786,4.160083448,3.81360352,0.65593208,4.4695356,8.9489461,8.9489461,0,3.727508641,1.268520478,4.996029119,-0.720623723
Usman Garuba,garubus01,2023,RS,HOU,2070,970,-1.939369788,0.865483953,-1.073885835,-4.583807693,-1.49241345,-6.076221143,-2.622893002,0.5083867,-2.114506303,0.314107755,0.314107755,0,-2.88426409,-0.330191649,-3.214455739,-0.126531855
Luka Garza,garzalu01,2023,RS,MIN,539,243,4.394439573,-3.443116542,0.95132303,4.794240453,-3.953965667,0.840274785,4.75819581,-3.777223692,0.980972119,0.465794593,0.465794593,0,2.779545574,-3.313833829,-0.534288255,0.70565759
Rudy Gay,gayru01,2023,RS,UTA,1753,816,-3.169093711,-1.038106032,-4.207199743,-1.072926805,3.212048382,2.139121577,-2.945600649,-0.192716264,-3.138316913,-0.161694596,-0.161694596,0,-2.701563189,-1.423353901,-4.124917089,0.018265839
Paul George,georgpa01,2023,RS,LAC,3977,1939,2.744437305,1.674035652,4.418472957,3.60783982,1.342430077,4.950269897,3.096958986,1.698119096,4.795078083,7.519928176,7.519928176,0,3.206201132,1.964256509,5.170457642,0.753875056
Taj Gibson,gibsota01,2023,RS,WAS,995,480,-3.398135466,-0.912921935,-4.311057401,0.306903218,1.326238444,1.633141662,-2.825470359,-0.481882753,-3.307353112,-0.136033032,-0.136033032,0,-2.717144968,-0.363209369,-3.080354337,-0.340540827
Josh Giddey,giddejo01,2023,RS,OKC,5088,2367,0.327076812,-2.07530463,-1.748227817,-1.97800608,-2.661226451,-4.639232531,-0.129282658,-2.335860319,-2.465142977,0.345834134,0.345834134,0,-0.534245074,-2.322358525,-2.856603599,0.536475445
Shai Gilgeous-Alexander,gilgesh01,2023,RS,OKC,5208,2416,5.376663626,-0.016099092,5.360564533,1.969240371,0.888547546,2.857787916,5.012311545,0.161661015,5.173972561,9.862722666,9.862722666,0,4.426448747,0.890325227,5.316773974,0.984718522
Anthony Gill,gillan01,2023,RS,WAS,1320,624,-1.059424716,-3.629756466,-4.689181182,-1.405333664,1.332947659,-0.072386005,-1.182599993,-2.795327948,-3.977927941,-0.39006768,-0.39006768,0,-1.774131236,-3.318229988,-5.092361225,-0.222392724
Jacob Gilyard,gilyaja01,2023,RS,MEM,87,41,-2.531010042,-2.961193486,-5.492203528,-6.209105054,-2.387973187,-8.597078242,-3.409289523,-3.045945932,-6.455235455,-0.077630638,-0.077630638,0,-1.255545817,0.272781056,-0.98276476,0.161195096
Rudy Gobert,goberru01,2023,PO,MIN,349,177,-0.415669651,-3.235339811,-3.651009462,10.07627085,-5.199198904,4.877071948,1.780244857,-3.677046859,-1.896802001,0.078525384,0,0.078525384,1.248852862,1.63529878,2.884151642,-1.159270673
Rudy Gobert,goberru01,2023,RS,MIN,4488,2148,-1.714214395,4.354765423,2.640551028,-2.595696214,1.770770696,-0.824925518,-1.990588005,4.063762283,2.073174278,5.24788592,5.24788592,0,-2.457909488,4.153203998,1.69529451,-0.723278884
Jordan Goodwin,goodwjo01,2023,RS,WAS,2345,1106,0.095252557,1.744687205,1.839939762,-4.906411644,0.41586089,-4.490550754,-0.935967651,1.595010902,0.659043251,1.920789189,1.920789189,0,-0.460049888,1.75131371,1.291263822,-0.15057913
Aaron Gordon,gordoaa01,2023,PO,DEN,1427,713,-0.188476221,-1.086874881,-1.275351102,7.256667711,7.308392765,14.56506048,1.260218535,0.567953692,1.828172227,1.712891679,0,1.712891679,1.882691491,0.995521383,2.878212874,-0.271212152
Aaron Gordon,gordoaa01,2023,RS,DEN,4288,2055,0.992102727,0.74493233,1.737035057,5.933092523,1.374304206,7.307396729,2.042164381,0.916775401,2.958939782,5.986789385,5.986789385,0,2.145145161,0.188775381,2.333920542,0.020044327
Eric Gordon,gordoer01,2023,PO,LAC,316,149,-1.820740195,-7.162368033,-8.983108228,-7.814180626,-2.189156736,-10.00333736,-3.205509997,-6.455080416,-9.660590413,-0.547169509,0,-0.547169509,-3.939438948,-6.582483541,-10.52192249,0.968980347
Eric Gordon,gordoer01,2023,RS,HOU,3025,1418,-1.185496051,-3.53590943,-4.721405481,-1.679817754,1.71536666,0.035548906,-1.328559502,-2.620228174,-3.948787676,-0.870264865,-0.870264865,0,-1.996308279,-3.463772096,-5.460080376,0.347465945
Eric Gordon,gordoer01,2023,RS,LAC,1157,547,1.634781499,-3.681094853,-2.046313354,1.330659417,-3.640022325,-2.309362907,1.667249364,-3.907241948,-2.239992584,0.142523198,0.142523198,0,0.957845109,-3.572763797,-2.614918688,0.135186789
Devonte' Graham,grahade01,2023,RS,SAS,1134,527,1.836117893,-2.353137527,-0.517019634,-4.668587934,-2.889980426,-7.558568361,0.660817915,-2.540883657,-1.880065742,0.233830289,0.233830289,0,0.20856825,-2.245652674,-2.037084424,-0.031773858
Devonte' Graham,grahade01,2023,RS,NOP,1714,811,1.354253757,-0.845344851,0.508908905,-2.429005931,2.154605255,-0.274400676,0.643894005,-0.28656577,0.357328235,1.279839959,1.279839959,0,0.581909199,-0.894731846,-0.312822648,-0.462077478
Jerami Grant,grantje01,2023,RS,POR,4636,2246,0.202118497,-0.746186784,-0.544068287,1.540615047,-1.295802047,0.244813,0.502790559,-0.86832411,-0.365533551,2.727783043,2.727783043,0,0.672482939,-1.005725374,-0.333242436,-0.169886486
RaiQuan Gray,grayra01,2023,RS,BRK,73,35,-2.190663476,-0.894912696,-3.085576172,-3.907793376,-10.58953046,-14.49732384,-2.655142698,-2.939430031,-5.594572729,-0.05128692,-0.05128692,0,-0.625547243,-0.979559619,-1.605106862,0.976412436
AJ Green,greenaj01,2023,RS,MIL,740,345,0.90667341,-2.592324288,-1.685650878,0.136773719,-2.491924317,-2.355150598,0.801509474,-2.784883197,-1.983373723,0.134472978,0.134472978,0,1.745623499,-3.097791908,-1.352168409,-0.349917905
Danny Green,greenda02,2023,PO,CLE,78,40,-6.065625388,3.040996743,-3.024628645,-9.657902865,3.50255605,-6.155346816,-7.145636377,3.184113621,-3.961522756,-0.025784753,0,-0.025784753,-8.136337024,3.544552272,-4.591784752,1.094709587
Danny Green,greenda02,2023,RS,CLE,200,95,0.757878411,-1.911344723,-1.153466313,-2.334001826,-1.36449506,-3.698496886,0.127117145,-1.984549908,-1.857432763,0.043829061,0.043829061,0,2.103074131,-1.95317937,0.149894761,1.323376626
Danny Green,greenda02,2023,RS,MEM,88,43,-8.390382815,3.604193559,-4.786189255,-6.769769293,3.08166299,-3.688106303,-8.575288595,3.661331784,-4.913956812,-0.047599865,-0.047599865,0,-6.284774462,3.194968221,-3.089806241,0.267210709
Draymond Green,greendr01,2023,PO,GSW,789,367,-0.366497618,5.619263147,5.252765529,0.823205603,-3.86552366,-3.042318057,-0.12357118,3.932470415,3.808899235,1.279547442,0,1.279547442,-1.51956336,4.295481722,2.775918362,1.000664496
Draymond Green,greendr01,2023,RS,GSW,4979,2297,-2.140980583,3.049814171,0.908833588,3.463442377,4.238018171,7.701460548,-1.094255106,3.466689347,2.372434241,6.088289239,6.088289239,0,-0.686918606,2.984664531,2.297745925,1.431806804
JaMychal Green,greenja01,2023,PO,GSW,104,49,-5.705327981,0.665945782,-5.039382199,-9.738758665,-1.99399669,-11.73275535,-6.87504774,0.099607606,-6.775440134,-0.104514134,0,-0.104514134,-6.835607314,-1.820834797,-8.656442111,0.683196336
JaMychal Green,greenja01,2023,RS,GSW,1748,797,-1.190920245,-1.620413326,-2.81133357,-3.186553735,-3.18819466,-6.374748396,-1.685008854,-2.062850806,-3.74785966,-0.408341461,-0.408341461,0,-1.260437817,-1.988735291,-3.249173107,0.642376935
Javonte Green,greenja02,2023,RS,CHI,1023,480,-0.745050121,3.475580458,2.730530337,0.773225501,3.669340578,4.442566079,-0.438050633,3.694191601,3.256140967,1.477310783,1.477310783,0,-0.304816703,2.926116576,2.621299873,0.441296552
Jalen Green,greenja05,2023,RS,HOU,5456,2602,1.277628146,-2.870462459,-1.592834313,1.282390804,-2.439015659,-1.156624855,1.472461168,-2.906900403,-1.434439235,1.74964082,1.74964082,0,1.416629934,-3.047425339,-1.630795405,0.183826757
Jeff Green,greenje02,2023,PO,DEN,684,343,-3.024020565,-2.091769803,-5.115790368,-0.979975357,-5.211716442,-6.191691798,-2.877016847,-2.916342741,-5.793359589,-0.54303402,0,-0.54303402,-2.948479097,-2.729347133,-5.67782623,-1.116263047
Jeff Green,greenje02,2023,RS,DEN,2259,1091,-3.312764689,-0.300554006,-3.613318695,-6.791611799,-1.67189159,-8.463503389,-4.263242031,-0.616475355,-4.879717386,-1.176683551,-1.176683551,0,-3.577218134,-1.798032315,-5.375250449,-0.747319053
Josh Green,greenjo02,2023,RS,DAL,3173,1539,-1.412771484,0.672078864,-0.74069262,0.584153561,2.057472933,2.641626494,-1.10800131,1.02534539,-0.08265592,2.095916374,2.095916374,0,-1.368878351,0.712495358,-0.656382993,0.073429401
AJ Griffin,griffaj01,2023,RS,ATL,2997,1401,0.098461478,-1.071608429,-0.973146951,1.512245245,1.483744281,2.995989526,0.375474639,-0.588584137,-0.213109498,1.807491147,1.807491147,0,0.591677888,-1.130875598,-0.53919771,-0.325806101
Blake Griffin,griffbl01,2023,PO,BOS,13,6,-12.5269585,-4.129338971,-16.65629747,12.39388626,-5.961733206,6.432153054,-8.091813836,-4.80114154,-12.89295538,-0.031847681,0,-0.031847681,-9.540385021,-2.015274128,-11.55565915,-0.53799018
Blake Griffin,griffbl01,2023,RS,BOS,1184,569,-1.319109157,6.183393492,4.864284334,1.016595554,2.874658187,3.891253741,-0.950055604,5.823889331,4.873833726,2.208751433,2.208751433,0,-1.70257708,5.33191432,3.62933724,-0.204148612
Quentin Grimes,grimequ01,2023,PO,NYK,478,242,-2.58393235,0.784971846,-1.798960505,-3.699666835,8.161718834,4.462051999,-3.019828881,2.335022885,-0.684805996,0.265075036,0,0.265075036,-2.879418477,1.849735447,-1.02968303,0.780354585
Quentin Grimes,grimequ01,2023,RS,NYK,4329,2121,0.268991968,-0.883699515,-0.614707547,3.02152947,0.231891334,3.253420804,0.821601391,-0.710163294,0.111438097,3.091229028,3.091229028,0,0.702866767,-0.023601113,0.679265654,-0.170512473
Rui Hachimura,hachiru01,2023,PO,LAL,801,388,0.835720132,0.921326643,1.757046775,-2.784735799,0.060433203,-2.724302596,0.097192034,0.742919331,0.840111365,0.724872572,0,0.724872572,0.586704494,0.261337461,0.848041955,-1.084471194
Rui Hachimura,hachiru01,2023,RS,LAL,1591,738,-2.286593914,-1.048119856,-3.33471377,-1.677042682,1.723740207,0.046697524,-2.300756322,-0.558225517,-2.858981839,-0.040781103,-0.040781103,0,-2.54112126,-1.885201769,-4.426323029,-0.623704535
Rui Hachimura,hachiru01,2023,RS,WAS,1547,728,-1.082538702,0.375537425,-0.707001277,-5.300610367,2.492429573,-2.808180794,-2.03670041,0.842847551,-1.193852858,0.575849925,0.575849925,0,-1.854194754,-0.856911651,-2.711106405,-0.374221494
Tyrese Haliburton,halibty01,2023,RS,IND,3980,1883,6.843374993,-1.151915347,5.691459645,5.110178422,-0.230994264,4.879184159,6.90247665,-0.996754181,5.90572247,8.293653176,8.293653176,0,6.901942533,-0.94972972,5.952212812,-0.266505782
Jordan Hall,halljo02,2023,RS,SAS,176,83,-8.061162142,-7.468115844,-15.52927799,-11.30613672,1.996267729,-9.309868988,-9.104988388,-5.838660583,-14.94364897,-0.515039798,-0.515039798,0,-8.670522709,-6.584535832,-15.25505854,-0.257979614
R.J. Hampton,hamptrj01,2023,RS,DET,803,389,-2.40524358,-3.881326152,-6.286569732,-2.486778606,-3.185031661,-5.671810267,-2.513510304,-3.911663959,-6.425174264,-0.728661642,-0.728661642,0,-3.032476536,-3.669069816,-6.701546352,-0.102692054
R.J. Hampton,hamptrj01,2023,RS,ORL,755,361,0.090505172,0.82968416,0.920189332,-1.423227724,-0.411679399,-1.834907123,-0.185401459,0.626008941,0.440607482,0.586116023,0.586116023,0,-1.313795745,-0.410304342,-1.724100087,-0.264005599
Tim Hardaway Jr.,hardati02,2023,RS,DAL,4367,2152,0.431409918,1.463242616,1.894652534,3.423487345,1.968220964,5.391708308,1.055239155,1.683513135,2.738752291,6.014718648,6.014718648,0,1.351594456,1.255223709,2.606818165,-0.195275001
James Harden,hardeja01,2023,PO,PHI,816,427,3.40650612,0.226952777,3.633458897,-8.064446127,-7.299966158,-15.36441229,1.235216661,-1.367116857,-0.131900196,0.576484077,0,0.576484077,2.239389997,-0.330952657,1.908437339,-1.962381084
James Harden,hardeja01,2023,RS,PHI,4275,2135,5.791695363,0.563448154,6.355143517,3.08985421,-1.030175057,2.059679154,5.523896552,0.255888369,5.77978492,9.219172194,9.219172194,0,5.484513943,0.153730352,5.638244294,-0.783527962
Jaden Hardy,hardyja02,2023,RS,DAL,1495,708,-0.17126051,-2.701421776,-2.872682286,-0.767545868,-1.927521194,-2.695067062,-0.332121331,-2.67598955,-3.008110881,-0.093478955,-0.093478955,0,-0.153861854,-3.234423899,-3.388285754,0.263854391
Ron Harper Jr.,harpero02,2023,RS,TOR,98,48,6.151455635,-2.285704046,3.865751589,5.789601842,5.39479694,11.18439878,6.416463658,-0.846309541,5.570154117,0.200630879,0.200630879,0,2.759171716,-3.228186014,-0.469014298,-1.548688018
Montrezl Harrell,harremo01,2023,PO,PHI,14,7,-29.00717677,-3.644896626,-32.65207339,-7.876276943,-9.145726846,-17.02200379,-26.39595694,-5.039660982,-31.43561792,-0.101240537,0,-0.101240537,-21.82964693,-10.50782668,-32.33747361,-4.102882294
Montrezl Harrell,harremo01,2023,RS,PHI,1437,681,-1.064569303,2.807920446,1.743351143,-1.128269334,1.182903057,0.054633723,-1.185070265,2.583429424,1.398359159,1.444391855,1.444391855,0,-2.023069188,1.346979529,-0.676089659,0.214302434
Gary Harris,harriga01,2023,RS,ORL,2478,1184,-0.3719501,-0.317182786,-0.689132885,2.02372282,-3.928352919,-1.904630098,0.123672415,-1.090281193,-0.966608778,1.073543192,1.073543192,0,-0.846907317,-0.62722417,-1.474131487,-0.35247248
Joe Harris,harrijo01,2023,PO,BRK,86,44,-11.28342761,5.932949332,-5.35047828,-3.331010305,16.22635446,12.89534415,-10.20714483,8.44226214,-1.76488269,0.022988641,0,0.022988641,-9.341509292,7.508692021,-1.832817271,0.775818484
Joe Harris,harrijo01,2023,RS,BRK,3190,1527,-0.39726848,-2.023230917,-2.420499397,-1.169660804,-2.073682687,-3.243343491,-0.585430502,-2.172935563,-2.758366065,-0.006536839,-0.006536839,0,-0.595467016,-2.108401045,-2.703868061,0.29489962
Kevon Harris,harrike01,2023,RS,ORL,960,457,-1.637218232,-0.046118364,-1.683336597,-0.832046163,2.484664399,1.652618237,-1.537395321,0.491055979,-1.046339342,0.398152603,0.398152603,0,-2.311179398,-0.097060334,-2.408239732,0.234962095
Shaquille Harrison,harrish01,2023,PO,LAL,58,28,6.327205583,-4.06311844,2.264087144,-2.747324705,5.181819448,2.434494743,4.769361731,-2.42481628,2.344545451,0.07438016,0,0.07438016,2.72998252,-1.517462637,1.212519883,-0.889612728
Shaquille Harrison,harrish01,2023,RS,POR,262,120,2.147434027,1.070356153,3.21779018,3.825692103,1.44085702,5.266549123,2.638304007,1.273929722,3.912233729,0.409109331,0.409109331,0,1.665913642,2.990520337,4.656433978,0.302076102
Tobias Harris,harrito02,2023,PO,PHI,758,392,1.198516832,-1.424176669,-0.225659837,5.446333279,-1.645910956,3.800422323,2.151255988,-1.587617413,0.563638575,0.676588782,0,0.676588782,2.418898295,-0.993582262,1.425316033,-0.992509496
Tobias Harris,harrito02,2023,RS,PHI,4899,2436,-0.334751956,-0.640142083,-0.974894039,1.479610774,1.867917509,3.347528282,-0.015839203,-0.159424693,-0.175263896,3.160212477,3.160212477,0,0.243526085,-0.011773216,0.231752869,-1.255082635
Isaiah Hartenstein,harteis01,2023,PO,NYK,428,220,1.111006681,6.458771962,7.569778642,0.460773939,3.756021664,4.216795602,0.973702921,6.172785527,7.146488448,1.139818986,0,1.139818986,0.220258329,5.504926839,5.725185168,-0.49979322
Isaiah Hartenstein,harteis01,2023,RS,NYK,3396,1626,-1.419386637,2.596502209,1.177115572,-0.290979415,1.998163077,1.707183661,-1.307387901,2.629216802,1.321828901,3.377340661,3.377340661,0,-1.036524862,2.681818582,1.64529372,-0.017579612
Josh Hart,hartjo01,2023,PO,NYK,685,353,0.03275487,0.684279492,0.717034362,0.855997379,-1.548995424,-0.692998045,0.192199649,0.187103812,0.379303461,0.58196338,0,0.58196338,0.400466001,0.408680497,0.809146498,0.118052903
Josh Hart,hartjo01,2023,RS,POR,3515,1704,-0.254256706,0.862297947,0.608041241,3.987616392,1.967484569,5.955100962,0.60034118,1.197211723,1.797552903,3.942470175,3.942470175,0,-0.137526069,1.505183946,1.367657877,-0.282999175
Josh Hart,hartjo01,2023,RS,NYK,1552,750,2.233621557,2.924296628,5.157918185,6.06768456,2.383185686,8.450870246,3.132299797,2.983742817,6.116042614,3.406325231,3.406325231,0,3.119398753,3.221851227,6.341249981,0.408604692
Udonis Haslem,hasleud01,2023,PO,MIA,7,3,-25.32004452,32.37464497,7.054600458,-53.67584288,-10.75606336,-64.43190624,-32.89075759,25.29442489,-7.596332701,-0.007594805,0,-0.007594805,-29.0772602,15.22795525,-13.84930495,-0.712997526
Udonis Haslem,hasleud01,2023,RS,MIA,154,71,-5.9340895,6.497664447,0.563574947,-3.564686326,-2.843852927,-6.408539254,-5.791078624,4.923686328,-0.867392296,0.068573317,0.068573317,0,-5.410262802,3.610360751,-1.799902051,0.558512222
Sam Hauser,hausesa01,2023,PO,BOS,218,104,0.432028643,-0.899878376,-0.467849733,6.75098718,-2.033914217,4.717072963,1.766137689,-1.208924229,0.557213461,0.179858067,0,0.179858067,-0.896937752,-2.532823846,-3.429761598,-0.611560121
Sam Hauser,hausesa01,2023,RS,BOS,2728,1290,1.327449557,0.841398465,2.168848022,-0.139371837,2.380236835,2.240864998,1.060599168,1.159157266,2.219756434,3.265274583,3.265274583,0,1.21401653,0.471267145,1.685283676,-0.173126462
Jaxson Hayes,hayesja02,2023,RS,NOP,1300,610,-2.858136946,0.5959433,-2.262193646,-6.973226463,0.859592639,-6.113633823,-3.894882005,0.653372632,-3.241509373,-0.153601499,-0.153601499,0,-4.209046885,-0.7077556,-4.916802485,0.417654503
Killian Hayes,hayeski01,2023,RS,DET,4498,2154,-2.247931395,0.496597257,-1.751334137,-2.861005638,-0.260414657,-3.121420296,-2.449600845,0.42943745,-2.020163395,0.801304613,0.801304613,0,-1.999282371,0.735251893,-1.264030479,-0.09620662
